fishery_name,week,combined_type,n,total,prop
Quillayute fall salmon 2024,2024-09-15,Unguided-Bank,25,31,0.8064516129032258
Quillayute fall salmon 2024,2024-09-15,Unguided-Boat,5,31,0.16129032258064516
Quillayute fall salmon 2024,2024-09-22,Guided-Bank,1,69,0.014492753623188406
Quillayute fall salmon 2024,2024-09-22,Guided-Boat,5,69,0.07246376811594203
Quillayute fall salmon 2024,2024-09-22,Unguided-Bank,48,69,0.6956521739130435
Quillayute fall salmon 2024,2024-09-22,Unguided-Boat,15,69,0.21739130434782608
Quillayute fall salmon 2024,2024-09-29,Guided-Bank,1,94,0.010638297872340425
Quillayute fall salmon 2024,2024-09-29,Guided-Boat,6,94,0.06382978723404255
Quillayute fall salmon 2024,2024-09-29,Unguided-Bank,61,94,0.648936170212766
Quillayute fall salmon 2024,2024-09-29,Unguided-Boat,26,94,0.2765957446808511
Quillayute fall salmon 2024,2024-10-06,Guided-Bank,0,82,0
Quillayute fall salmon 2024,2024-10-06,Guided-Boat,4,82,0.04878048780487805
Quillayute fall salmon 2024,2024-10-06,Unguided-Bank,56,82,0.6829268292682927
Quillayute fall salmon 2024,2024-10-06,Unguided-Boat,22,82,0.2682926829268293
Quillayute fall salmon 2024,2024-10-13,Guided-Bank,1,55,0.01818181818181818
Quillayute fall salmon 2024,2024-10-13,Guided-Boat,2,55,0.03636363636363636
Quillayute fall salmon 2024,2024-10-13,Unguided-Bank,42,55,0.7636363636363637
Quillayute fall salmon 2024,2024-10-13,Unguided-Boat,10,55,0.18181818181818182
Quillayute fall salmon 2024,2024-10-20,Guided-Bank,0,58,0
Quillayute fall salmon 2024,2024-10-20,Guided-Boat,15,58,0.25862068965517243
Quillayute fall salmon 2024,2024-10-20,Unguided-Bank,29,58,0.5
Quillayute fall salmon 2024,2024-10-20,Unguided-Boat,14,58,0.2413793103448276
Quillayute fall salmon 2024,2024-10-27,Guided-Bank,1,78,0.01282051282051282
Quillayute fall salmon 2024,2024-10-27,Guided-Boat,41,78,0.5256410256410257
Quillayute fall salmon 2024,2024-10-27,Unguided-Bank,17,78,0.21794871794871795
Quillayute fall salmon 2024,2024-10-27,Unguided-Boat,19,78,0.24358974358974358
Quillayute fall salmon 2024,2024-11-03,Guided-Bank,0,43,0
Quillayute fall salmon 2024,2024-11-03,Guided-Boat,11,43,0.2558139534883721
Quillayute fall salmon 2024,2024-11-03,Unguided-Bank,19,43,0.4418604651162791
Quillayute fall salmon 2024,2024-11-03,Unguided-Boat,13,43,0.3023255813953488
Quillayute fall salmon 2024,2024-11-10,Guided-Bank,0,24,0
Quillayute fall salmon 2024,2024-11-10,Guided-Boat,3,24,0.125
Quillayute fall salmon 2024,2024-11-10,Unguided-Bank,17,24,0.7083333333333334
Quillayute fall salmon 2024,2024-11-10,Unguided-Boat,4,24,0.16666666666666666
Quillayute fall salmon 2024,2024-11-17,Guided-Bank,0,25,0
Quillayute fall salmon 2024,2024-11-17,Guided-Boat,1,25,0.04
Quillayute fall salmon 2024,2024-11-17,Unguided-Bank,21,25,0.84
Quillayute fall salmon 2024,2024-11-17,Unguided-Boat,3,25,0.12
Quillayute fall salmon 2024,2024-11-24,Guided-Bank,1,31,0.03225806451612903
Quillayute fall salmon 2024,2024-11-24,Guided-Boat,1,31,0.03225806451612903
Quillayute fall salmon 2024,2024-11-24,Unguided-Bank,24,31,0.7741935483870968
Quillayute fall salmon 2024,2024-11-24,Unguided-Boat,5,31,0.16129032258064516
Quillayute fall salmon 2025,2025-08-31,Guided-Bank,0,26,0
Quillayute fall salmon 2025,2025-08-31,Guided-Boat,0,26,0
Quillayute fall salmon 2025,2025-08-31,Unguided-Bank,23,26,0.8846153846153846
Quillayute fall salmon 2025,2025-08-31,Unguided-Boat,3,26,0.11538461538461539
Quillayute fall salmon 2025,2025-09-07,Guided-Bank,2,37,0.05405405405405406
Quillayute fall salmon 2025,2025-09-07,Guided-Boat,5,37,0.13513513513513514
Quillayute fall salmon 2025,2025-09-07,Unguided-Bank,28,37,0.7567567567567568
Quillayute fall salmon 2025,2025-09-07,Unguided-Boat,2,37,0.05405405405405406
Quillayute fall salmon 2025,2025-09-14,Guided-Bank,0,32,0
Quillayute fall salmon 2025,2025-09-14,Guided-Boat,4,32,0.125
Quillayute fall salmon 2025,2025-09-14,Unguided-Bank,22,32,0.6875
Quillayute fall salmon 2025,2025-09-14,Unguided-Boat,6,32,0.1875
Quillayute fall salmon 2025,2025-09-21,Guided-Bank,0,39,0
Quillayute fall salmon 2025,2025-09-21,Guided-Boat,2,39,0.05128205128205128
Quillayute fall salmon 2025,2025-09-21,Unguided-Bank,26,39,0.6666666666666666
Quillayute fall salmon 2025,2025-09-21,Unguided-Boat,11,39,0.28205128205128205
Quillayute fall salmon 2025,2025-09-28,Guided-Bank,0,64,0
Quillayute fall salmon 2025,2025-09-28,Guided-Boat,4,64,0.0625
Quillayute fall salmon 2025,2025-09-28,Unguided-Bank,50,64,0.78125
Quillayute fall salmon 2025,2025-09-28,Unguided-Boat,10,64,0.15625
Quillayute fall salmon 2025,2025-10-05,Guided-Bank,0,90,0
Quillayute fall salmon 2025,2025-10-05,Guided-Boat,14,90,0.15555555555555556
Quillayute fall salmon 2025,2025-10-05,Unguided-Bank,51,90,0.5666666666666667
Quillayute fall salmon 2025,2025-10-05,Unguided-Boat,25,90,0.2777777777777778
Quillayute fall salmon 2025,2025-10-12,Guided-Bank,0,66,0
Quillayute fall salmon 2025,2025-10-12,Guided-Boat,6,66,0.09090909090909091
Quillayute fall salmon 2025,2025-10-12,Unguided-Bank,39,66,0.5909090909090909
Quillayute fall salmon 2025,2025-10-12,Unguided-Boat,21,66,0.3181818181818182
Quillayute fall salmon 2025,2025-10-19,Guided-Bank,0,65,0
Quillayute fall salmon 2025,2025-10-19,Guided-Boat,7,65,0.1076923076923077
Quillayute fall salmon 2025,2025-10-19,Unguided-Bank,51,65,0.7846153846153846
Quillayute fall salmon 2025,2025-10-19,Unguided-Boat,7,65,0.1076923076923077
Quillayute fall salmon 2025,2025-10-26,Guided-Bank,0,33,0
Quillayute fall salmon 2025,2025-10-26,Guided-Boat,9,33,0.2727272727272727
Quillayute fall salmon 2025,2025-10-26,Unguided-Bank,13,33,0.3939393939393939
Quillayute fall salmon 2025,2025-10-26,Unguided-Boat,11,33,0.3333333333333333
Quillayute fall salmon 2025,2025-11-02,Guided-Bank,1,27,0.037037037037037035
Quillayute fall salmon 2025,2025-11-02,Guided-Boat,3,27,0.1111111111111111
Quillayute fall salmon 2025,2025-11-02,Unguided-Bank,13,27,0.48148148148148145
Quillayute fall salmon 2025,2025-11-02,Unguided-Boat,10,27,0.37037037037037035
Quillayute fall salmon 2025,2025-11-09,Guided-Bank,0,45,0
Quillayute fall salmon 2025,2025-11-09,Guided-Boat,9,45,0.2
Quillayute fall salmon 2025,2025-11-09,Unguided-Bank,23,45,0.5111111111111111
Quillayute fall salmon 2025,2025-11-09,Unguided-Boat,13,45,0.28888888888888886
Quillayute fall salmon 2025,2025-11-16,Guided-Bank,0,33,0
Quillayute fall salmon 2025,2025-11-16,Guided-Boat,1,33,0.030303030303030304
Quillayute fall salmon 2025,2025-11-16,Unguided-Bank,25,33,0.7575757575757576
Quillayute fall salmon 2025,2025-11-16,Unguided-Boat,7,33,0.21212121212121213
Quillayute fall salmon 2025,2025-11-23,Guided-Bank,0,30,0
Quillayute fall salmon 2025,2025-11-23,Guided-Boat,1,30,0.03333333333333333
Quillayute fall salmon 2025,2025-11-23,Unguided-Bank,21,30,0.7
Quillayute fall salmon 2025,2025-11-23,Unguided-Boat,8,30,0.26666666666666666
Quillayute fall salmon 2025,2025-11-30,Guided-Bank,0,19,0
Quillayute fall salmon 2025,2025-11-30,Guided-Boat,0,19,0
Quillayute fall salmon 2025,2025-11-30,Unguided-Bank,16,19,0.8421052631578947
Quillayute fall salmon 2025,2025-11-30,Unguided-Boat,3,19,0.15789473684210525
Quillayute spring chinook 2025,2025-04-27,Guided-Bank,0,40,0
Quillayute spring chinook 2025,2025-04-27,Guided-Boat,19,40,0.475
Quillayute spring chinook 2025,2025-04-27,Unguided-Bank,13,40,0.325
Quillayute spring chinook 2025,2025-04-27,Unguided-Boat,8,40,0.2
Quillayute spring chinook 2025,2025-05-04,Guided-Bank,0,20,0
Quillayute spring chinook 2025,2025-05-04,Guided-Boat,7,20,0.35
Quillayute spring chinook 2025,2025-05-04,Unguided-Bank,9,20,0.45
Quillayute spring chinook 2025,2025-05-04,Unguided-Boat,4,20,0.2
Quillayute spring chinook 2025,2025-05-11,Guided-Bank,1,23,0.043478260869565216
Quillayute spring chinook 2025,2025-05-11,Guided-Boat,8,23,0.34782608695652173
Quillayute spring chinook 2025,2025-05-11,Unguided-Bank,8,23,0.34782608695652173
Quillayute spring chinook 2025,2025-05-11,Unguided-Boat,6,23,0.2608695652173913
Quillayute spring chinook 2025,2025-05-18,Guided-Bank,0,10,0
Quillayute spring chinook 2025,2025-05-18,Guided-Boat,5,10,0.5
Quillayute spring chinook 2025,2025-05-18,Unguided-Bank,3,10,0.3
Quillayute spring chinook 2025,2025-05-18,Unguided-Boat,2,10,0.2
Quillayute spring chinook 2025,2025-05-25,Guided-Bank,0,9,0
Quillayute spring chinook 2025,2025-05-25,Guided-Boat,1,9,0.1111111111111111
Quillayute spring chinook 2025,2025-05-25,Unguided-Bank,4,9,0.4444444444444444
Quillayute spring chinook 2025,2025-05-25,Unguided-Boat,4,9,0.4444444444444444
Quillayute spring chinook 2025,2025-06-01,Guided-Bank,0,10,0
Quillayute spring chinook 2025,2025-06-01,Guided-Boat,2,10,0.2
Quillayute spring chinook 2025,2025-06-01,Unguided-Bank,4,10,0.4
Quillayute spring chinook 2025,2025-06-01,Unguided-Boat,4,10,0.4
Quillayute spring chinook 2025,2025-06-08,Guided-Bank,0,6,0
Quillayute spring chinook 2025,2025-06-08,Guided-Boat,3,6,0.5
Quillayute spring chinook 2025,2025-06-08,Unguided-Bank,3,6,0.5
Quillayute spring chinook 2025,2025-06-08,Unguided-Boat,0,6,0
Quillayute spring chinook 2025,2025-06-15,Guided-Bank,1,10,0.1
Quillayute spring chinook 2025,2025-06-15,Guided-Boat,1,10,0.1
Quillayute spring chinook 2025,2025-06-15,Unguided-Bank,7,10,0.7
Quillayute spring chinook 2025,2025-06-15,Unguided-Boat,1,10,0.1
Quillayute spring chinook 2025,2025-06-22,Guided-Bank,0,5,0
Quillayute spring chinook 2025,2025-06-22,Guided-Boat,2,5,0.4
Quillayute spring chinook 2025,2025-06-22,Unguided-Bank,2,5,0.4
Quillayute spring chinook 2025,2025-06-22,Unguided-Boat,1,5,0.2
Quillayute spring chinook 2025,2025-06-29,Guided-Bank,0,7,0
Quillayute spring chinook 2025,2025-06-29,Guided-Boat,1,7,0.14285714285714285
Quillayute spring chinook 2025,2025-06-29,Unguided-Bank,3,7,0.42857142857142855
Quillayute spring chinook 2025,2025-06-29,Unguided-Boat,3,7,0.42857142857142855
Quillayute spring chinook 2026,2026-04-26,Guided-Bank,1,28,0.03571428571428571
Quillayute spring chinook 2026,2026-04-26,Guided-Boat,6,28,0.21428571428571427
Quillayute spring chinook 2026,2026-04-26,Unguided-Bank,12,28,0.42857142857142855
Quillayute spring chinook 2026,2026-04-26,Unguided-Boat,9,28,0.32142857142857145
Quillayute spring chinook 2026,2026-05-03,Guided-Bank,0,40,0
Quillayute spring chinook 2026,2026-05-03,Guided-Boat,7,40,0.175
Quillayute spring chinook 2026,2026-05-03,Unguided-Bank,28,40,0.7
Quillayute spring chinook 2026,2026-05-03,Unguided-Boat,5,40,0.125
Quillayute spring chinook 2026,2026-05-10,Guided-Bank,0,22,0
Quillayute spring chinook 2026,2026-05-10,Guided-Boat,5,22,0.22727272727272727
Quillayute spring chinook 2026,2026-05-10,Unguided-Bank,11,22,0.5
Quillayute spring chinook 2026,2026-05-10,Unguided-Boat,6,22,0.2727272727272727
Quillayute spring chinook 2026,2026-05-17,Guided-Bank,0,16,0
Quillayute spring chinook 2026,2026-05-17,Guided-Boat,6,16,0.375
Quillayute spring chinook 2026,2026-05-17,Unguided-Bank,5,16,0.3125
Quillayute spring chinook 2026,2026-05-17,Unguided-Boat,5,16,0.3125
Quillayute spring chinook 2026,2026-05-24,Guided-Bank,1,22,0.045454545454545456
Quillayute spring chinook 2026,2026-05-24,Guided-Boat,2,22,0.09090909090909091
Quillayute spring chinook 2026,2026-05-24,Unguided-Bank,9,22,0.4090909090909091
Quillayute spring chinook 2026,2026-05-24,Unguided-Boat,10,22,0.45454545454545453
Quillayute spring chinook 2026,2026-05-31,Guided-Bank,0,5,0
Quillayute spring chinook 2026,2026-05-31,Guided-Boat,1,5,0.2
Quillayute spring chinook 2026,2026-05-31,Unguided-Bank,3,5,0.6
Quillayute spring chinook 2026,2026-05-31,Unguided-Boat,1,5,0.2
Quillayute winter steelhead 2022-23,2022-12-18,Guided-Bank,1,9,0.1111111111111111
Quillayute winter steelhead 2022-23,2022-12-18,Guided-Boat,1,9,0.1111111111111111
Quillayute winter steelhead 2022-23,2022-12-18,Unguided-Bank,6,9,0.6666666666666666
Quillayute winter steelhead 2022-23,2022-12-18,Unguided-Boat,1,9,0.1111111111111111
Quillayute winter steelhead 2022-23,2022-12-25,Guided-Bank,0,3,0
Quillayute winter steelhead 2022-23,2022-12-25,Guided-Boat,0,3,0
Quillayute winter steelhead 2022-23,2022-12-25,Unguided-Bank,3,3,1
Quillayute winter steelhead 2022-23,2022-12-25,Unguided-Boat,0,3,0
Quillayute winter steelhead 2022-23,2023-01-01,Guided-Bank,2,17,0.11764705882352941
Quillayute winter steelhead 2022-23,2023-01-01,Guided-Boat,1,17,0.058823529411764705
Quillayute winter steelhead 2022-23,2023-01-01,Unguided-Bank,9,17,0.5294117647058824
Quillayute winter steelhead 2022-23,2023-01-01,Unguided-Boat,5,17,0.29411764705882354
Quillayute winter steelhead 2022-23,2023-01-08,Guided-Bank,2,7,0.2857142857142857
Quillayute winter steelhead 2022-23,2023-01-08,Guided-Boat,0,7,0
Quillayute winter steelhead 2022-23,2023-01-08,Unguided-Bank,5,7,0.7142857142857143
Quillayute winter steelhead 2022-23,2023-01-08,Unguided-Boat,0,7,0
Quillayute winter steelhead 2022-23,2023-01-15,Guided-Bank,8,25,0.32
Quillayute winter steelhead 2022-23,2023-01-15,Guided-Boat,2,25,0.08
Quillayute winter steelhead 2022-23,2023-01-15,Unguided-Bank,12,25,0.48
Quillayute winter steelhead 2022-23,2023-01-15,Unguided-Boat,3,25,0.12
Quillayute winter steelhead 2022-23,2023-01-22,Guided-Bank,9,31,0.2903225806451613
Quillayute winter steelhead 2022-23,2023-01-22,Guided-Boat,9,31,0.2903225806451613
Quillayute winter steelhead 2022-23,2023-01-22,Unguided-Bank,10,31,0.3225806451612903
Quillayute winter steelhead 2022-23,2023-01-22,Unguided-Boat,3,31,0.0967741935483871
Quillayute winter steelhead 2022-23,2023-01-29,Guided-Bank,4,20,0.2
Quillayute winter steelhead 2022-23,2023-01-29,Guided-Boat,7,20,0.35
Quillayute winter steelhead 2022-23,2023-01-29,Unguided-Bank,8,20,0.4
Quillayute winter steelhead 2022-23,2023-01-29,Unguided-Boat,1,20,0.05
Quillayute winter steelhead 2022-23,2023-02-05,Guided-Bank,6,36,0.16666666666666666
Quillayute winter steelhead 2022-23,2023-02-05,Guided-Boat,9,36,0.25
Quillayute winter steelhead 2022-23,2023-02-05,Unguided-Bank,15,36,0.4166666666666667
Quillayute winter steelhead 2022-23,2023-02-05,Unguided-Boat,6,36,0.16666666666666666
Quillayute winter steelhead 2022-23,2023-02-12,Guided-Bank,5,38,0.13157894736842105
Quillayute winter steelhead 2022-23,2023-02-12,Guided-Boat,8,38,0.21052631578947367
Quillayute winter steelhead 2022-23,2023-02-12,Unguided-Bank,14,38,0.3684210526315789
Quillayute winter steelhead 2022-23,2023-02-12,Unguided-Boat,11,38,0.2894736842105263
Quillayute winter steelhead 2022-23,2023-02-19,Guided-Bank,1,19,0.05263157894736842
Quillayute winter steelhead 2022-23,2023-02-19,Guided-Boat,6,19,0.3157894736842105
Quillayute winter steelhead 2022-23,2023-02-19,Unguided-Bank,6,19,0.3157894736842105
Quillayute winter steelhead 2022-23,2023-02-19,Unguided-Boat,6,19,0.3157894736842105
Quillayute winter steelhead 2022-23,2023-02-26,Guided-Bank,6,16,0.375
Quillayute winter steelhead 2022-23,2023-02-26,Guided-Boat,5,16,0.3125
Quillayute winter steelhead 2022-23,2023-02-26,Unguided-Bank,5,16,0.3125
Quillayute winter steelhead 2022-23,2023-02-26,Unguided-Boat,0,16,0
Quillayute winter steelhead 2022-23,2023-03-12,Guided-Bank,0,13,0
Quillayute winter steelhead 2022-23,2023-03-12,Guided-Boat,11,13,0.8461538461538461
Quillayute winter steelhead 2022-23,2023-03-12,Unguided-Bank,1,13,0.07692307692307693
Quillayute winter steelhead 2022-23,2023-03-12,Unguided-Boat,1,13,0.07692307692307693
Quillayute winter steelhead 2022-23,2023-03-19,Guided-Bank,3,14,0.21428571428571427
Quillayute winter steelhead 2022-23,2023-03-19,Guided-Boat,6,14,0.42857142857142855
Quillayute winter steelhead 2022-23,2023-03-19,Unguided-Bank,4,14,0.2857142857142857
Quillayute winter steelhead 2022-23,2023-03-19,Unguided-Boat,1,14,0.07142857142857142
Quillayute winter steelhead 2024-25,2024-12-01,Guided-Bank,0,35,0
Quillayute winter steelhead 2024-25,2024-12-01,Guided-Boat,5,35,0.14285714285714285
Quillayute winter steelhead 2024-25,2024-12-01,Unguided-Bank,25,35,0.7142857142857143
Quillayute winter steelhead 2024-25,2024-12-01,Unguided-Boat,5,35,0.14285714285714285
Quillayute winter steelhead 2024-25,2024-12-08,Guided-Bank,3,76,0.039473684210526314
Quillayute winter steelhead 2024-25,2024-12-08,Guided-Boat,13,76,0.17105263157894737
Quillayute winter steelhead 2024-25,2024-12-08,Unguided-Bank,48,76,0.631578947368421
Quillayute winter steelhead 2024-25,2024-12-08,Unguided-Boat,12,76,0.15789473684210525
Quillayute winter steelhead 2024-25,2024-12-15,Guided-Bank,0,45,0
Quillayute winter steelhead 2024-25,2024-12-15,Guided-Boat,1,45,0.022222222222222223
Quillayute winter steelhead 2024-25,2024-12-15,Unguided-Bank,42,45,0.9333333333333333
Quillayute winter steelhead 2024-25,2024-12-15,Unguided-Boat,2,45,0.044444444444444446
Quillayute winter steelhead 2024-25,2024-12-22,Guided-Bank,0,33,0
Quillayute winter steelhead 2024-25,2024-12-22,Guided-Boat,1,33,0.030303030303030304
Quillayute winter steelhead 2024-25,2024-12-22,Unguided-Bank,29,33,0.8787878787878788
Quillayute winter steelhead 2024-25,2024-12-22,Unguided-Boat,3,33,0.09090909090909091
Quillayute winter steelhead 2024-25,2024-12-29,Guided-Bank,0,23,0
Quillayute winter steelhead 2024-25,2024-12-29,Guided-Boat,3,23,0.13043478260869565
Quillayute winter steelhead 2024-25,2024-12-29,Unguided-Bank,16,23,0.6956521739130435
Quillayute winter steelhead 2024-25,2024-12-29,Unguided-Boat,4,23,0.17391304347826086
Quillayute winter steelhead 2024-25,2025-01-05,Guided-Bank,0,41,0
Quillayute winter steelhead 2024-25,2025-01-05,Guided-Boat,6,41,0.14634146341463414
Quillayute winter steelhead 2024-25,2025-01-05,Unguided-Bank,25,41,0.6097560975609756
Quillayute winter steelhead 2024-25,2025-01-05,Unguided-Boat,10,41,0.24390243902439024
Quillayute winter steelhead 2024-25,2025-01-12,Guided-Bank,2,50,0.04
Quillayute winter steelhead 2024-25,2025-01-12,Guided-Boat,9,50,0.18
Quillayute winter steelhead 2024-25,2025-01-12,Unguided-Bank,21,50,0.42
Quillayute winter steelhead 2024-25,2025-01-12,Unguided-Boat,18,50,0.36
Quillayute winter steelhead 2024-25,2025-01-19,Guided-Bank,2,16,0.125
Quillayute winter steelhead 2024-25,2025-01-19,Guided-Boat,3,16,0.1875
Quillayute winter steelhead 2024-25,2025-01-19,Unguided-Bank,9,16,0.5625
Quillayute winter steelhead 2024-25,2025-01-19,Unguided-Boat,2,16,0.125
Quillayute winter steelhead 2024-25,2025-01-26,Guided-Bank,3,39,0.07692307692307693
Quillayute winter steelhead 2024-25,2025-01-26,Guided-Boat,12,39,0.3076923076923077
Quillayute winter steelhead 2024-25,2025-01-26,Unguided-Bank,14,39,0.358974358974359
Quillayute winter steelhead 2024-25,2025-01-26,Unguided-Boat,10,39,0.2564102564102564
Quillayute winter steelhead 2024-25,2025-02-02,Guided-Bank,2,18,0.1111111111111111
Quillayute winter steelhead 2024-25,2025-02-02,Guided-Boat,3,18,0.16666666666666666
Quillayute winter steelhead 2024-25,2025-02-02,Unguided-Bank,9,18,0.5
Quillayute winter steelhead 2024-25,2025-02-02,Unguided-Boat,4,18,0.2222222222222222
Quillayute winter steelhead 2024-25,2025-02-09,Guided-Bank,3,26,0.11538461538461539
Quillayute winter steelhead 2024-25,2025-02-09,Guided-Boat,10,26,0.38461538461538464
Quillayute winter steelhead 2024-25,2025-02-09,Unguided-Bank,7,26,0.2692307692307692
Quillayute winter steelhead 2024-25,2025-02-09,Unguided-Boat,6,26,0.23076923076923078
Quillayute winter steelhead 2024-25,2025-02-16,Guided-Bank,9,54,0.16666666666666666
Quillayute winter steelhead 2024-25,2025-02-16,Guided-Boat,17,54,0.3148148148148148
Quillayute winter steelhead 2024-25,2025-02-16,Unguided-Bank,19,54,0.35185185185185186
Quillayute winter steelhead 2024-25,2025-02-16,Unguided-Boat,9,54,0.16666666666666666
Quillayute winter steelhead 2024-25,2025-02-23,Guided-Bank,6,48,0.125
Quillayute winter steelhead 2024-25,2025-02-23,Guided-Boat,14,48,0.2916666666666667
Quillayute winter steelhead 2024-25,2025-02-23,Unguided-Bank,19,48,0.3958333333333333
Quillayute winter steelhead 2024-25,2025-02-23,Unguided-Boat,9,48,0.1875
Quillayute winter steelhead 2024-25,2025-03-02,Guided-Bank,11,60,0.18333333333333332
Quillayute winter steelhead 2024-25,2025-03-02,Guided-Boat,14,60,0.23333333333333334
Quillayute winter steelhead 2024-25,2025-03-02,Unguided-Bank,24,60,0.4
Quillayute winter steelhead 2024-25,2025-03-02,Unguided-Boat,11,60,0.18333333333333332
Quillayute winter steelhead 2024-25,2025-03-09,Guided-Bank,16,67,0.23880597014925373
Quillayute winter steelhead 2024-25,2025-03-09,Guided-Boat,34,67,0.5074626865671642
Quillayute winter steelhead 2024-25,2025-03-09,Unguided-Bank,5,67,0.07462686567164178
Quillayute winter steelhead 2024-25,2025-03-09,Unguided-Boat,12,67,0.1791044776119403
Quillayute winter steelhead 2024-25,2025-03-16,Guided-Bank,4,46,0.08695652173913043
Quillayute winter steelhead 2024-25,2025-03-16,Guided-Boat,18,46,0.391304347826087
Quillayute winter steelhead 2024-25,2025-03-16,Unguided-Bank,17,46,0.3695652173913043
