fishery_name,week,angler_final,hours,total_hours,prop
Drano Lake salmon and steelhead 2024,2024-09-08,Boat,2520.3,2573.3500000000004,0.979384848543727
Drano Lake salmon and steelhead 2024,2024-09-15,Bank,101.56666666666666,1909.95,0.053177657355777196
Drano Lake salmon and steelhead 2024,2024-09-15,Boat,1808.3833333333334,1909.95,0.9468223426442228
Drano Lake salmon and steelhead 2024,2024-09-22,Bank,47.81666666666667,896.2666666666667,0.05335093722106517
Drano Lake salmon and steelhead 2024,2024-09-22,Boat,848.4499999999999,896.2666666666667,0.9466490627789348
Drano Lake salmon and steelhead 2024,2024-09-29,Bank,96.88333333333334,1110.6000000000001,0.08723512815895311
Drano Lake salmon and steelhead 2024,2024-09-29,Boat,1013.7166666666667,1110.6000000000001,0.9127648718410468
Drano Lake salmon and steelhead 2024,2024-10-06,Bank,80.16666666666667,1102.4166666666667,0.07271902638143472
Drano Lake salmon and steelhead 2024,2024-10-06,Boat,1022.25,1102.4166666666667,0.9272809736185652
Drano Lake salmon and steelhead 2024,2024-10-13,Bank,69.15,835.1333333333333,0.08280114951704319
Drano Lake salmon and steelhead 2024,2024-10-13,Boat,765.9833333333333,835.1333333333333,0.9171988504829568
Drano Lake salmon and steelhead 2024,2024-10-20,Bank,56.56666666666666,274.15,0.20633473159462581
Drano Lake salmon and steelhead 2024,2024-10-20,Boat,217.58333333333334,274.15,0.7936652684053743
Drano Lake salmon and steelhead 2024,2024-10-27,Bank,38.833333333333336,67.75,0.5731857318573186
Drano Lake salmon and steelhead 2024,2024-10-27,Boat,28.916666666666664,67.75,0.4268142681426814
Drano Lake salmon and steelhead 2025,2025-06-29,Bank,23.7,65.85,0.3599088838268793
Drano Lake salmon and steelhead 2025,2025-06-29,Boat,42.15,65.85,0.6400911161731208
Drano Lake salmon and steelhead 2025,2025-07-06,Boat,24.066666666666666,24.066666666666666,1
Drano Lake salmon and steelhead 2025,2025-07-13,Boat,96.51666666666667,96.51666666666667,1
Drano Lake salmon and steelhead 2025,2025-07-20,Bank,35.983333333333334,339.40000000000003,0.10602042820663916
Drano Lake salmon and steelhead 2025,2025-07-20,Boat,303.4166666666667,339.40000000000003,0.8939795717933608
Drano Lake salmon and steelhead 2025,2025-07-27,Bank,32.38333333333333,302.06666666666666,0.10720591480909292
Drano Lake salmon and steelhead 2025,2025-07-27,Boat,269.68333333333334,302.06666666666666,0.8927940851909071
Drano Lake salmon and steelhead 2025,2025-08-03,Bank,145.61666666666667,819.5,0.17768964815944682
Drano Lake salmon and steelhead 2025,2025-08-03,Boat,673.8833333333333,819.5,0.8223103518405531
Drano Lake salmon and steelhead 2025,2025-08-10,Bank,85.2,1056.7833333333333,0.08062201334237545
Drano Lake salmon and steelhead 2025,2025-08-10,Boat,971.5833333333334,1056.7833333333333,0.9193779866576246
Drano Lake salmon and steelhead 2025,2025-08-17,Bank,82.61666666666666,698.0833333333334,0.11834785722812462
Drano Lake salmon and steelhead 2025,2025-08-17,Boat,615.4666666666667,698.0833333333334,0.8816521427718753
Drano Lake salmon and steelhead 2025,2025-08-24,Bank,105.81666666666666,568.3833333333333,0.1861713045773099
Drano Lake salmon and steelhead 2025,2025-08-24,Boat,462.56666666666666,568.3833333333333,0.8138286954226901
Drano Lake salmon and steelhead 2025,2025-08-31,Bank,74.48333333333333,706.95,0.1053587005210175
Drano Lake salmon and steelhead 2025,2025-08-31,Boat,632.4666666666667,706.95,0.8946412994789825
Drano Lake salmon and steelhead 2025,2025-09-07,Bank,159.93333333333334,1801.7666666666667,0.08876473091225279
Drano Lake salmon and steelhead 2025,2025-09-07,Boat,1641.8333333333333,1801.7666666666667,0.9112352690877472
Drano Lake salmon and steelhead 2025,2025-09-14,Bank,155.48333333333332,1161.4333333333334,0.13387193984444506
Drano Lake salmon and steelhead 2025,2025-09-14,Boat,1005.95,1161.4333333333334,0.8661280601555549
Drano Lake salmon and steelhead 2025,2025-09-21,Bank,137.56666666666666,1385.2833333333333,0.09930579785122177
Drano Lake salmon and steelhead 2025,2025-09-21,Boat,1247.7166666666667,1385.2833333333333,0.9006942021487783
Drano Lake salmon and steelhead 2025,2025-09-28,Bank,63.18333333333334,885.4000000000001,0.07136134327234395
Drano Lake salmon and steelhead 2025,2025-09-28,Boat,822.2166666666667,885.4000000000001,0.928638656727656
Drano Lake salmon and steelhead 2025,2025-10-05,Bank,134.11666666666667,1008.5833333333334,0.13297529538131042
Drano Lake salmon and steelhead 2025,2025-10-05,Boat,874.4666666666667,1008.5833333333334,0.8670247046186895
Drano Lake salmon and steelhead 2025,2025-10-12,Bank,123.78333333333333,737.8333333333333,0.1677659814772984
Drano Lake salmon and steelhead 2025,2025-10-12,Boat,614.05,737.8333333333333,0.8322340185227016
Drano Lake salmon and steelhead 2025,2025-10-19,Bank,77.26666666666667,231.25,0.33412612612612613
Drano Lake salmon and steelhead 2025,2025-10-19,Boat,153.98333333333335,231.25,0.665873873873874
Drano Lake salmon and steelhead 2025,2025-10-26,Bank,34.75,101.58333333333333,0.3420836751435603
Drano Lake salmon and steelhead 2025,2025-10-26,Boat,66.83333333333333,101.58333333333333,0.6579163248564397
Drano Lake salmon and steelhead 2026,2026-07-05,Bank,8.5,18,0.4722222222222222
Drano Lake salmon and steelhead 2026,2026-07-05,Boat,9.5,18,0.5277777777777778
Drano Lake salmon and steelhead 2026,2026-07-12,Bank,6.866666666666667,75.63333333333333,0.09078889378580875
Drano Lake salmon and steelhead 2026,2026-07-12,Boat,68.76666666666667,75.63333333333333,0.9092111062141913
Drano Lake salmon and steelhead 2026,2026-07-19,Boat,76.16666666666667,76.16666666666667,1
Drano Lake salmon and steelhead 2026,2026-08-02,Bank,2.6333333333333337,329.7,0.007987058942472957
Drano Lake salmon and steelhead 2026,2026-08-02,Boat,327.06666666666666,329.7,0.992012941057527
Drano Lake salmon and steelhead 2026,2026-08-09,Bank,27.05,149.1,0.18142186452045608
Drano Lake salmon and steelhead 2026,2026-08-09,Boat,122.05,149.1,0.818578135479544
Drano Lake spring Chinook 2026,2026-04-05,Boat,120.85000000000001,120.85000000000001,1
Drano Lake spring Chinook 2026,2026-04-12,Bank,16.866666666666667,355.7,0.04741823634148627
Drano Lake spring Chinook 2026,2026-04-12,Boat,338.8333333333333,355.7,0.9525817636585137
Drano Lake spring Chinook 2026,2026-04-19,Bank,133.71666666666667,2256.266666666667,0.05926456683607138
Drano Lake spring Chinook 2026,2026-04-19,Boat,2122.55,2256.266666666667,0.9407354331639286
Drano Lake spring Chinook 2026,2026-04-26,Bank,415.81666666666666,4048.2666666666664,0.10271474211185035
Drano Lake spring Chinook 2026,2026-04-26,Boat,3632.45,4048.2666666666664,0.8972852578881497
Drano Lake spring Chinook 2026,2026-05-03,Bank,455.26666666666665,5613.916666666666,0.08109608562055606
Drano Lake spring Chinook 2026,2026-05-03,Boat,5158.65,5613.916666666666,0.918903914379444
Drano Lake spring Chinook 2026,2026-05-10,Bank,103.33333333333333,2448.1833333333334,0.04220816796127741
Drano Lake spring Chinook 2026,2026-05-10,Boat,2344.85,2448.1833333333334,0.9577918320387225
Drano Lake spring Chinook 2026,2026-05-17,Bank,17.4,600.5333333333333,0.02897424511545293
Drano Lake spring Chinook 2026,2026-05-17,Boat,583.1333333333333,600.5333333333333,0.9710257548845471
Drano Lake spring Chinook 2026,2026-05-24,Boat,189.75,189.75,1
Drano Lake spring Chinook 2026,2026-05-31,Bank,9.383333333333333,154.08333333333331,0.060897782585181186
Drano Lake spring Chinook 2026,2026-05-31,Boat,144.7,154.08333333333331,0.9391022174148188
Drano Lake spring Chinook 2026,2026-06-07,Bank,1.25,33.46666666666667,0.03735059760956175
Drano Lake spring Chinook 2026,2026-06-07,Boat,32.21666666666667,33.46666666666667,0.9626494023904383
Drano Lake spring Chinook 2026,2026-06-14,Boat,10.166666666666666,10.166666666666666,1
Drano Lake spring Chinook 2026,2026-06-21,Bank,22.516666666666666,67.1,0.33556880278191753
Drano Lake spring Chinook 2026,2026-06-21,Boat,44.583333333333336,67.1,0.6644311972180825
Drano Lake spring Chinook 2026,2026-07-05,Bank,8.5,18,0.4722222222222222
Drano Lake spring Chinook 2026,2026-07-05,Boat,9.5,18,0.5277777777777778
Drano Lake spring Chinook 2026,2026-07-12,Bank,6.866666666666667,75.63333333333333,0.09078889378580875
Drano Lake spring Chinook 2026,2026-07-12,Boat,68.76666666666667,75.63333333333333,0.9092111062141913
Drano Lake spring Chinook 2026,2026-07-19,Boat,76.16666666666667,76.16666666666667,1
Hoh fall salmon 2023,2023-09-10,Bank,69.8,87.3,0.7995418098510882
Hoh fall salmon 2023,2023-09-10,Boat,17.5,87.3,0.2004581901489118
Hoh fall salmon 2023,2023-09-17,Bank,127.63333333333333,282.43333333333334,0.45190605452614185
Hoh fall salmon 2023,2023-09-17,Boat,154.8,282.43333333333334,0.5480939454738581
Hoh fall salmon 2023,2023-09-24,Bank,182,397.8833333333333,0.4574205169019394
Hoh fall salmon 2023,2023-09-24,Boat,215.88333333333333,397.8833333333333,0.5425794830980606
Hoh fall salmon 2025,2025-09-14,Bank,60.78333333333333,298.2,0.2038341158059468
Hoh fall salmon 2025,2025-09-14,Boat,237.41666666666666,298.2,0.7961658841940532
Hoh fall salmon 2025,2025-09-21,Bank,117.53333333333333,346.7166666666667,0.3389895688121905
Hoh fall salmon 2025,2025-09-21,Boat,229.18333333333334,346.7166666666667,0.6610104311878094
Hoh fall salmon 2025,2025-09-28,Bank,49.18333333333334,81.35,0.6045892235197706
Hoh fall salmon 2025,2025-09-28,Boat,32.166666666666664,81.35,0.3954107764802295
Hoh fall salmon 2025,2025-10-05,Bank,40.85,383.43333333333334,0.10653742501956012
Hoh fall salmon 2025,2025-10-05,Boat,342.5833333333333,383.43333333333334,0.8934625749804398
Hoh fall salmon 2025,2025-10-12,Bank,103.61666666666666,418.4166666666667,0.24763991236805413
Hoh fall salmon 2025,2025-10-12,Boat,314.8,418.4166666666667,0.7523600876319458
Hoh fall salmon 2025,2025-10-19,Bank,30.983333333333334,246.75,0.12556568726781492
Hoh fall salmon 2025,2025-10-19,Boat,215.76666666666668,246.75,0.8744343127321851
Hoh fall salmon 2025,2025-10-26,Bank,17.65,79.31666666666666,0.2225257407018281
Hoh fall salmon 2025,2025-10-26,Boat,61.666666666666664,79.31666666666666,0.7774742592981719
Hoh fall salmon 2025,2025-11-02,Bank,28.199999999999996,149.86666666666667,0.18816725978647683
Hoh fall salmon 2025,2025-11-02,Boat,121.66666666666667,149.86666666666667,0.8118327402135231
Hoh fall salmon 2025,2025-11-09,Bank,3.0666666666666664,22.4,0.1369047619047619
Hoh fall salmon 2025,2025-11-09,Boat,19.333333333333332,22.4,0.8630952380952381
Hoh fall salmon 2025,2025-11-16,Bank,16.46666666666667,108.06666666666666,0.1523750771128933
Hoh fall salmon 2025,2025-11-16,Boat,91.6,108.06666666666666,0.8476249228871067
Hoh fall salmon 2025,2025-11-23,Bank,28.983333333333334,58.7,0.4937535491198183
Hoh fall salmon 2025,2025-11-23,Boat,29.71666666666667,58.7,0.5062464508801817
Hoh fall salmon 2025,2025-11-30,Bank,18.283333333333335,34.28333333333333,0.5333009236752553
Hoh fall salmon 2025,2025-11-30,Boat,16,34.28333333333333,0.4666990763247448
Hoh winter steelhead 2022-23,2022-12-11,Bank,18.8,18.8,1
Hoh winter steelhead 2022-23,2022-12-18,Bank,4.65,4.65,1
Hoh winter steelhead 2022-23,2022-12-25,Bank,43.13333333333333,43.13333333333333,1
Hoh winter steelhead 2022-23,2023-01-01,Bank,84.01666666666667,84.01666666666667,1
Hoh winter steelhead 2022-23,2023-01-08,Bank,37.35,37.35,1
Hoh winter steelhead 2022-23,2023-01-15,Bank,123.26666666666667,142.26666666666665,0.8664479850046861
Hoh winter steelhead 2022-23,2023-01-15,Boat,19,142.26666666666665,0.13355201499531397
Hoh winter steelhead 2022-23,2023-01-22,Bank,287.43333333333334,311.43333333333334,0.922936958150487
Hoh winter steelhead 2022-23,2023-01-22,Boat,24,311.43333333333334,0.077063041849513
Hoh winter steelhead 2022-23,2023-01-29,Bank,668.7166666666667,693.4666666666667,0.9643097481253605
Hoh winter steelhead 2022-23,2023-01-29,Boat,24.75,693.4666666666667,0.03569025187463949
Hoh winter steelhead 2022-23,2023-02-05,Bank,365.8,365.8,1
Hoh winter steelhead 2022-23,2023-02-12,Bank,1042.6833333333334,1123.1666666666667,0.9283424840480783
Hoh winter steelhead 2022-23,2023-02-12,Boat,80.48333333333333,1123.1666666666667,0.07165751595192164
Hoh winter steelhead 2022-23,2023-02-19,Bank,520.2,520.2,1
Hoh winter steelhead 2022-23,2023-02-26,Bank,656.1166666666667,666.1166666666667,0.9849876147821953
Hoh winter steelhead 2022-23,2023-02-26,Boat,10,666.1166666666667,0.015012385217804689
Hoh winter steelhead 2022-23,2023-03-05,Bank,1074.0666666666666,1074.0666666666666,1
Hoh winter steelhead 2022-23,2023-03-12,Bank,545.6,569.6,0.9578651685393258
Hoh winter steelhead 2022-23,2023-03-12,Boat,24,569.6,0.042134831460674156
Hoh winter steelhead 2022-23,2023-03-19,Bank,780.8166666666667,780.8166666666667,1
Hoh winter steelhead 2022-23,2023-03-26,Bank,768.8,768.8,1
Hoh winter steelhead 2023-24,2023-11-26,Bank,19.316666666666666,19.316666666666666,1
Hoh winter steelhead 2023-24,2023-12-03,Bank,7.85,7.85,1
Hoh winter steelhead 2023-24,2023-12-10,Bank,41.416666666666664,41.416666666666664,1
Hoh winter steelhead 2023-24,2023-12-17,Bank,78.05,112.05,0.6965640339134315
Hoh winter steelhead 2023-24,2023-12-17,Boat,34,112.05,0.30343596608656853
Hoh winter steelhead 2023-24,2023-12-24,Bank,60.016666666666666,60.016666666666666,1
Hoh winter steelhead 2023-24,2023-12-31,Bank,146.88333333333333,164.64999999999998,0.8920943415325439
Hoh winter steelhead 2023-24,2023-12-31,Boat,17.766666666666666,164.64999999999998,0.10790565846745623
Hoh winter steelhead 2023-24,2024-01-07,Bank,144.41666666666666,188.06666666666666,0.7679014533853243
Hoh winter steelhead 2023-24,2024-01-07,Boat,43.65,188.06666666666666,0.23209854661467563
Hoh winter steelhead 2023-24,2024-01-14,Bank,123.3,216.3,0.5700416088765603
Hoh winter steelhead 2023-24,2024-01-14,Boat,93,216.3,0.42995839112343964
Hoh winter steelhead 2023-24,2024-01-21,Bank,241.51666666666668,257.58333333333337,0.9376253639598835
Hoh winter steelhead 2023-24,2024-01-21,Boat,16.066666666666666,257.58333333333337,0.062374636040116456
Hoh winter steelhead 2023-24,2024-02-04,Bank,204.95,337.48333333333335,0.6072892488517951
Hoh winter steelhead 2023-24,2024-02-04,Boat,132.53333333333333,337.48333333333335,0.3927107511482048
Hoh winter steelhead 2023-24,2024-02-11,Bank,586.9,1082.3833333333332,0.542229339574704
Hoh winter steelhead 2023-24,2024-02-11,Boat,495.48333333333335,1082.3833333333332,0.45777066042529607
Hoh winter steelhead 2023-24,2024-02-18,Bank,1208.1833333333334,1923.5833333333335,0.6280899363167699
Hoh winter steelhead 2023-24,2024-02-18,Boat,715.4,1923.5833333333335,0.37191006368323004
Hoh winter steelhead 2023-24,2024-02-25,Bank,535.5166666666667,650.6166666666667,0.823090913748495
Hoh winter steelhead 2023-24,2024-02-25,Boat,115.1,650.6166666666667,0.17690908625150498
Hoh winter steelhead 2023-24,2024-03-03,Bank,480.51666666666665,908.2666666666667,0.5290480035231944
Hoh winter steelhead 2023-24,2024-03-03,Boat,427.75,908.2666666666667,0.47095199647680563
Hoh winter steelhead 2023-24,2024-03-10,Bank,336.23333333333335,529.75,0.6347019034135599
Hoh winter steelhead 2023-24,2024-03-10,Boat,193.51666666666668,529.75,0.3652980965864402
Hoh winter steelhead 2023-24,2024-03-17,Bank,565.4166666666666,936.6166666666666,0.6036799117390609
Hoh winter steelhead 2023-24,2024-03-17,Boat,371.2,936.6166666666666,0.39632008826093923
Hoh winter steelhead 2023-24,2024-03-24,Bank,498.2833333333333,1010.75,0.4929837579355264
Hoh winter steelhead 2023-24,2024-03-24,Boat,512.4666666666667,1010.75,0.5070162420644736
Hoh winter steelhead 2023-24,2024-03-31,Bank,108.35,193.6,0.5596590909090909
Hoh winter steelhead 2023-24,2024-03-31,Boat,85.25,193.6,0.4403409090909091
Hoh winter steelhead 2024-25,2024-12-01,Bank,6,20.5,0.2926829268292683
Hoh winter steelhead 2024-25,2024-12-01,Boat,14.5,20.5,0.7073170731707317
Hoh winter steelhead 2024-25,2024-12-08,Bank,16.35,16.35,1
Hoh winter steelhead 2024-25,2024-12-15,Bank,15.666666666666666,15.666666666666666,1
Hoh winter steelhead 2024-25,2024-12-29,Bank,18.183333333333334,18.183333333333334,1
Hoh winter steelhead 2024-25,2025-01-05,Bank,91.41666666666667,245.83333333333331,0.37186440677966104
Hoh winter steelhead 2024-25,2025-01-05,Boat,154.41666666666666,245.83333333333331,0.628135593220339
Hoh winter steelhead 2024-25,2025-01-12,Bank,207.56666666666666,553.8333333333333,0.37478182365332535
Hoh winter steelhead 2024-25,2025-01-12,Boat,346.26666666666665,553.8333333333333,0.6252181763466748
Hoh winter steelhead 2024-25,2025-01-19,Bank,160.58333333333334,466.30000000000007,0.34437772535563654
Hoh winter steelhead 2024-25,2025-01-19,Boat,305.7166666666667,466.30000000000007,0.6556222746443634
Hoh winter steelhead 2024-25,2025-01-26,Bank,267.6666666666667,523.5333333333333,0.51126957850503
Hoh winter steelhead 2024-25,2025-01-26,Boat,255.86666666666667,523.5333333333333,0.4887304214949701
Hoh winter steelhead 2024-25,2025-02-02,Bank,232.53333333333333,594.0166666666667,0.3914592744311327
Hoh winter steelhead 2024-25,2025-02-02,Boat,361.48333333333335,594.0166666666667,0.6085407255688674
Hoh winter steelhead 2024-25,2025-02-09,Bank,416.05,884.3,0.4704851294809454
Hoh winter steelhead 2024-25,2025-02-09,Boat,468.25,884.3,0.5295148705190547
Hoh winter steelhead 2024-25,2025-02-16,Bank,153.31666666666666,326.48333333333335,0.4696002858747256
Hoh winter steelhead 2024-25,2025-02-16,Boat,173.16666666666666,326.48333333333335,0.5303997141252743
Hoh winter steelhead 2024-25,2025-02-23,Bank,196.43333333333334,207.8,0.9452999679178697
Hoh winter steelhead 2024-25,2025-02-23,Boat,11.366666666666667,207.8,0.05470003208213025
Hoh winter steelhead 2024-25,2025-03-02,Bank,318.56666666666666,639.9833333333333,0.49777337951509154
Hoh winter steelhead 2024-25,2025-03-02,Boat,321.4166666666667,639.9833333333333,0.5022266204849085
Hoh winter steelhead 2024-25,2025-03-09,Bank,301.25,450.3,0.6689984454807906
Hoh winter steelhead 2024-25,2025-03-09,Boat,149.05,450.3,0.33100155451920943
Hoh winter steelhead 2024-25,2025-03-16,Bank,128.36666666666667,254.53333333333336,0.504321634363541
Hoh winter steelhead 2024-25,2025-03-16,Boat,126.16666666666667,254.53333333333336,0.49567836563645884
Hoh winter steelhead 2024-25,2025-03-23,Bank,148.51666666666665,167.56666666666666,0.8863139049134672
Hoh winter steelhead 2024-25,2025-03-23,Boat,19.05,167.56666666666666,0.11368609508653273
Hoh winter steelhead 2024-25,2025-03-30,Bank,77.7,166.65,0.46624662466246625
Hoh winter steelhead 2024-25,2025-03-30,Boat,88.95,166.65,0.5337533753375338
Hoh winter steelhead 2025-26,2025-11-30,Bank,30.900000000000002,46.900000000000006,0.6588486140724946
Hoh winter steelhead 2025-26,2025-11-30,Boat,16,46.900000000000006,0.34115138592750527
