fishery_name,week,combined_type,hours,total_hours,prop
Cascade winter gamefish 2021-22,2021-12-19,Guided-Bank,0,5.5,0
Cascade winter gamefish 2021-22,2021-12-19,Guided-Boat,0,5.5,0
Cascade winter gamefish 2021-22,2021-12-19,Unguided-Bank,5.5,5.5,1
Cascade winter gamefish 2021-22,2021-12-19,Unguided-Boat,0,5.5,0
Cascade winter gamefish 2021-22,2021-12-26,Guided-Bank,0,3.5,0
Cascade winter gamefish 2021-22,2021-12-26,Guided-Boat,0,3.5,0
Cascade winter gamefish 2021-22,2021-12-26,Unguided-Bank,3.5,3.5,1
Cascade winter gamefish 2021-22,2021-12-26,Unguided-Boat,0,3.5,0
Cascade winter gamefish 2021-22,2022-01-02,Guided-Bank,0,3.1,0
Cascade winter gamefish 2021-22,2022-01-02,Guided-Boat,0,3.1,0
Cascade winter gamefish 2021-22,2022-01-02,Unguided-Bank,3.1,3.1,1
Cascade winter gamefish 2021-22,2022-01-02,Unguided-Boat,0,3.1,0
Cascade winter gamefish 2021-22,2022-01-09,Guided-Bank,0,8.45,0
Cascade winter gamefish 2021-22,2022-01-09,Guided-Boat,0,8.45,0
Cascade winter gamefish 2021-22,2022-01-09,Unguided-Bank,8.45,8.45,1
Cascade winter gamefish 2021-22,2022-01-09,Unguided-Boat,0,8.45,0
Cascade winter gamefish 2021-22,2022-01-16,Guided-Bank,0,2,0
Cascade winter gamefish 2021-22,2022-01-16,Guided-Boat,0,2,0
Cascade winter gamefish 2021-22,2022-01-16,Unguided-Bank,2,2,1
Cascade winter gamefish 2021-22,2022-01-16,Unguided-Boat,0,2,0
Cascade winter gamefish 2023,2023-01-08,Guided-Bank,0,12.4,0
Cascade winter gamefish 2023,2023-01-08,Guided-Boat,0,12.4,0
Cascade winter gamefish 2023,2023-01-08,Unguided-Bank,12.4,12.4,1
Cascade winter gamefish 2023,2023-01-08,Unguided-Boat,0,12.4,0
Cascade winter gamefish 2023,2023-01-15,Guided-Bank,0,13.166666666666666,0
Cascade winter gamefish 2023,2023-01-15,Guided-Boat,0,13.166666666666666,0
Cascade winter gamefish 2023,2023-01-15,Unguided-Bank,13.166666666666666,13.166666666666666,1
Cascade winter gamefish 2023,2023-01-15,Unguided-Boat,0,13.166666666666666,0
Chehalis salmon 2022,2022-09-11,Guided-Bank,0,588.25,0
Chehalis salmon 2022,2022-09-11,Guided-Boat,23.3,588.25,0.039609009774755635
Chehalis salmon 2022,2022-09-11,Unguided-Bank,6.9,588.25,0.011729706757331067
Chehalis salmon 2022,2022-09-11,Unguided-Boat,558.05,588.25,0.9486612834679132
Chehalis salmon 2022,2022-09-18,Guided-Bank,0,1022.6666666666666,0
Chehalis salmon 2022,2022-09-18,Guided-Boat,57.21666666666667,1022.6666666666666,0.055948500651890484
Chehalis salmon 2022,2022-09-18,Unguided-Bank,79.31666666666666,1022.6666666666666,0.0775586701434159
Chehalis salmon 2022,2022-09-18,Unguided-Boat,886.1333333333333,1022.6666666666666,0.8664928292046936
Chehalis salmon 2022,2022-09-25,Guided-Bank,0,1148.9833333333333,0
Chehalis salmon 2022,2022-09-25,Guided-Boat,189.79999999999998,1148.9833333333333,0.16518951536865922
Chehalis salmon 2022,2022-09-25,Unguided-Bank,75.6,1148.9833333333333,0.06579729906148914
Chehalis salmon 2022,2022-09-25,Unguided-Boat,883.5833333333334,1148.9833333333333,0.7690131855698517
Chehalis salmon 2022,2022-10-02,Guided-Bank,0,869.9,0
Chehalis salmon 2022,2022-10-02,Guided-Boat,85.93333333333334,869.9,0.09878530099245125
Chehalis salmon 2022,2022-10-02,Unguided-Bank,78.81666666666666,869.9,0.09060428401732
Chehalis salmon 2022,2022-10-02,Unguided-Boat,705.15,869.9,0.8106104149902288
Chehalis salmon 2022,2022-10-09,Guided-Bank,0,1317.25,0
Chehalis salmon 2022,2022-10-09,Guided-Boat,263.75,1317.25,0.20022774720060732
Chehalis salmon 2022,2022-10-09,Unguided-Bank,30.383333333333333,1317.25,0.023065730372619726
Chehalis salmon 2022,2022-10-09,Unguided-Boat,1023.1166666666667,1317.25,0.776706522426773
Chehalis salmon 2022,2022-10-16,Guided-Bank,0,1529.8666666666666,0
Chehalis salmon 2022,2022-10-16,Guided-Boat,513.6666666666666,1529.8666666666666,0.3357591075474987
Chehalis salmon 2022,2022-10-16,Unguided-Bank,20.65,1529.8666666666666,0.013497908314450061
Chehalis salmon 2022,2022-10-16,Unguided-Boat,995.55,1529.8666666666666,0.6507429841380513
Chehalis salmon 2022,2022-10-23,Guided-Bank,0,1528.9666666666667,0
Chehalis salmon 2022,2022-10-23,Guided-Boat,347.78333333333336,1528.9666666666667,0.2274629924349779
Chehalis salmon 2022,2022-10-23,Unguided-Bank,60.45,1528.9666666666667,0.039536506137042446
Chehalis salmon 2022,2022-10-23,Unguided-Boat,1120.7333333333333,1528.9666666666667,0.7330005014279797
Chehalis salmon 2022,2022-10-30,Guided-Bank,0,399.98333333333335,0
Chehalis salmon 2022,2022-10-30,Guided-Boat,198.43333333333334,399.98333333333335,0.49610400433351387
Chehalis salmon 2022,2022-10-30,Unguided-Bank,1.9333333333333333,399.98333333333335,0.004833534730613776
Chehalis salmon 2022,2022-10-30,Unguided-Boat,199.61666666666667,399.98333333333335,0.4990624609358723
Chehalis salmon 2022,2022-11-06,Guided-Bank,0,111.33333333333333,0
Chehalis salmon 2022,2022-11-06,Guided-Boat,35.25,111.33333333333333,0.3166167664670659
Chehalis salmon 2022,2022-11-06,Unguided-Bank,33.266666666666666,111.33333333333333,0.29880239520958085
Chehalis salmon 2022,2022-11-06,Unguided-Boat,42.81666666666666,111.33333333333333,0.38458083832335327
Chehalis salmon 2022,2022-11-13,Guided-Bank,0,154.81666666666666,0
Chehalis salmon 2022,2022-11-13,Guided-Boat,25.333333333333332,154.81666666666666,0.16363440628700612
Chehalis salmon 2022,2022-11-13,Unguided-Bank,1.3166666666666667,154.81666666666666,0.008504682958337818
Chehalis salmon 2022,2022-11-13,Unguided-Boat,128.16666666666666,154.81666666666666,0.827860910754656
Chehalis salmon 2022,2022-11-20,Guided-Bank,0,209.08333333333334,0
Chehalis salmon 2022,2022-11-20,Guided-Boat,35.28333333333333,209.08333333333334,0.16875249103228376
Chehalis salmon 2022,2022-11-20,Unguided-Bank,0,209.08333333333334,0
Chehalis salmon 2022,2022-11-20,Unguided-Boat,173.8,209.08333333333334,0.8312475089677163
Chehalis salmon 2022,2022-11-27,Guided-Bank,0,33.833333333333336,0
Chehalis salmon 2022,2022-11-27,Guided-Boat,0,33.833333333333336,0
Chehalis salmon 2022,2022-11-27,Unguided-Bank,0,33.833333333333336,0
Chehalis salmon 2022,2022-11-27,Unguided-Boat,33.833333333333336,33.833333333333336,1
Chehalis salmon 2022,2022-12-04,Guided-Bank,0,59.63333333333333,0
Chehalis salmon 2022,2022-12-04,Guided-Boat,0,59.63333333333333,0
Chehalis salmon 2022,2022-12-04,Unguided-Bank,59.63333333333333,59.63333333333333,1
Chehalis salmon 2022,2022-12-04,Unguided-Boat,0,59.63333333333333,0
Chehalis salmon 2022,2022-12-11,Guided-Bank,0,15.85,0
Chehalis salmon 2022,2022-12-11,Guided-Boat,0,15.85,0
Chehalis salmon 2022,2022-12-11,Unguided-Bank,15.85,15.85,1
Chehalis salmon 2022,2022-12-11,Unguided-Boat,0,15.85,0
Chehalis salmon 2024,2024-09-15,Guided-Bank,0,1749.3999999999999,0
Chehalis salmon 2024,2024-09-15,Guided-Boat,16.633333333333333,1749.3999999999999,0.009508021797949774
Chehalis salmon 2024,2024-09-15,Unguided-Bank,147.21666666666667,1749.3999999999999,0.08415266186502039
Chehalis salmon 2024,2024-09-15,Unguided-Boat,1585.55,1749.3999999999999,0.9063393163370299
Chehalis salmon 2024,2024-09-22,Guided-Bank,0,2387.75,0
Chehalis salmon 2024,2024-09-22,Guided-Boat,177.41666666666669,2387.75,0.0743028653195128
Chehalis salmon 2024,2024-09-22,Unguided-Bank,242.71666666666667,2387.75,0.10165078700310613
Chehalis salmon 2024,2024-09-22,Unguided-Boat,1967.6166666666666,2387.75,0.824046347677381
Chehalis salmon 2024,2024-09-29,Guided-Bank,0,1271.9,0
Chehalis salmon 2024,2024-09-29,Guided-Boat,71.81666666666666,1271.9,0.0564640826060749
Chehalis salmon 2024,2024-09-29,Unguided-Bank,52.88333333333333,1271.9,0.04157821631679639
Chehalis salmon 2024,2024-09-29,Unguided-Boat,1147.2,1271.9,0.9019577010771287
Chehalis salmon 2024,2024-10-06,Guided-Bank,0,1251.4833333333333,0
Chehalis salmon 2024,2024-10-06,Guided-Boat,151.2,1251.4833333333333,0.12081663093129485
Chehalis salmon 2024,2024-10-06,Unguided-Bank,100.86666666666666,1251.4833333333333,0.08059769074032148
Chehalis salmon 2024,2024-10-06,Unguided-Boat,999.4166666666666,1251.4833333333333,0.7985856783283836
Chehalis salmon 2024,2024-10-13,Guided-Bank,0,1003.8666666666667,0
Chehalis salmon 2024,2024-10-13,Guided-Boat,272.3833333333333,1003.8666666666667,0.27133417452516934
Chehalis salmon 2024,2024-10-13,Unguided-Bank,161.61666666666667,1003.8666666666667,0.16099415593040245
Chehalis salmon 2024,2024-10-13,Unguided-Boat,569.8666666666667,1003.8666666666667,0.5676716695444282
Chehalis salmon 2024,2024-10-20,Guided-Bank,0,655.5,0
Chehalis salmon 2024,2024-10-20,Guided-Boat,79.48333333333333,655.5,0.121256038647343
Chehalis salmon 2024,2024-10-20,Unguided-Bank,101.73333333333333,655.5,0.1551995931858632
Chehalis salmon 2024,2024-10-20,Unguided-Boat,474.2833333333333,655.5,0.7235443681667938
Chehalis salmon 2024,2024-10-27,Guided-Bank,0,889,0
Chehalis salmon 2024,2024-10-27,Guided-Boat,176.56666666666666,889,0.198612673415823
Chehalis salmon 2024,2024-10-27,Unguided-Bank,335.93333333333334,889,0.3778777652793401
Chehalis salmon 2024,2024-10-27,Unguided-Boat,376.5,889,0.4235095613048369
Chehalis salmon 2024,2024-11-03,Guided-Bank,0,1143.2166666666667,0
Chehalis salmon 2024,2024-11-03,Guided-Boat,154.9,1143.2166666666667,0.13549487557039347
Chehalis salmon 2024,2024-11-03,Unguided-Bank,228.66666666666666,1143.2166666666667,0.20002041024594344
Chehalis salmon 2024,2024-11-03,Unguided-Boat,759.65,1143.2166666666667,0.6644847141836631
Chehalis salmon 2024,2024-11-10,Guided-Bank,0,366.59999999999997,0
Chehalis salmon 2024,2024-11-10,Guided-Boat,14.15,366.59999999999997,0.03859792689579924
Chehalis salmon 2024,2024-11-10,Unguided-Bank,65.3,366.59999999999997,0.17812329514457176
Chehalis salmon 2024,2024-11-10,Unguided-Boat,287.15,366.59999999999997,0.7832787779596291
Chehalis salmon 2024,2024-11-17,Guided-Bank,0,71.93333333333334,0
Chehalis salmon 2024,2024-11-17,Guided-Boat,0,71.93333333333334,0
Chehalis salmon 2024,2024-11-17,Unguided-Bank,35.516666666666666,71.93333333333334,0.4937442075996292
Chehalis salmon 2024,2024-11-17,Unguided-Boat,36.41666666666667,71.93333333333334,0.5062557924003708
Chehalis salmon 2024,2024-11-24,Guided-Bank,0,262.09999999999997,0
Chehalis salmon 2024,2024-11-24,Guided-Boat,0,262.09999999999997,0
Chehalis salmon 2024,2024-11-24,Unguided-Bank,58.61666666666667,262.09999999999997,0.22364237568358136
Chehalis salmon 2024,2024-11-24,Unguided-Boat,203.48333333333332,262.09999999999997,0.7763576243164187
Chehalis salmon 2024,2024-12-01,Guided-Bank,0,249.51666666666668,0
Chehalis salmon 2024,2024-12-01,Guided-Boat,47.18333333333334,249.51666666666668,0.1890989245875359
Chehalis salmon 2024,2024-12-01,Unguided-Bank,6.816666666666666,249.51666666666668,0.027319484336383672
Chehalis salmon 2024,2024-12-01,Unguided-Boat,195.51666666666668,249.51666666666668,0.7835815910760804
Chehalis salmon 2024,2024-12-08,Guided-Bank,0,151.43333333333334,0
Chehalis salmon 2024,2024-12-08,Guided-Boat,0,151.43333333333334,0
Chehalis salmon 2024,2024-12-08,Unguided-Bank,3.6166666666666667,151.43333333333334,0.023882896764252697
Chehalis salmon 2024,2024-12-08,Unguided-Boat,147.81666666666666,151.43333333333334,0.9761171032357473
Chehalis salmon 2024,2024-12-15,Guided-Bank,0,54.35,0
Chehalis salmon 2024,2024-12-15,Guided-Boat,0,54.35,0
Chehalis salmon 2024,2024-12-15,Unguided-Bank,0,54.35,0
Chehalis salmon 2024,2024-12-15,Unguided-Boat,54.35,54.35,1
Chehalis salmon 2024,2024-12-22,Guided-Bank,0,0.43333333333333335,0
Chehalis salmon 2024,2024-12-22,Guided-Boat,0,0.43333333333333335,0
Chehalis salmon 2024,2024-12-22,Unguided-Bank,0.43333333333333335,0.43333333333333335,1
Chehalis salmon 2024,2024-12-22,Unguided-Boat,0,0.43333333333333335,0
Chehalis salmon 2025,2025-09-14,Guided-Bank,0,2012.45,0
Chehalis salmon 2025,2025-09-14,Guided-Boat,86.66666666666666,2012.45,0.04306525213876949
Chehalis salmon 2025,2025-09-14,Unguided-Bank,117.38333333333334,2012.45,0.0583285713102603
Chehalis salmon 2025,2025-09-14,Unguided-Boat,1808.4,2012.45,0.8986061765509702
Chehalis salmon 2025,2025-09-21,Guided-Bank,0,1730.3500000000001,0
Chehalis salmon 2025,2025-09-21,Guided-Boat,23.916666666666664,1730.3500000000001,0.01382186648173298
Chehalis salmon 2025,2025-09-21,Unguided-Bank,89.3,1730.3500000000001,0.05160805617360649
Chehalis salmon 2025,2025-09-21,Unguided-Boat,1617.1333333333334,1730.3500000000001,0.9345700773446605
Chehalis salmon 2025,2025-09-28,Guided-Bank,0,1540.1499999999999,0
Chehalis salmon 2025,2025-09-28,Guided-Boat,79.78333333333333,1540.1499999999999,0.05180231362746053
Chehalis salmon 2025,2025-09-28,Unguided-Bank,152.5,1540.1499999999999,0.09901632957828783
Chehalis salmon 2025,2025-09-28,Unguided-Boat,1307.8666666666666,1540.1499999999999,0.8491813567942517
Chehalis salmon 2025,2025-10-05,Guided-Bank,0,1012.3333333333334,0
Chehalis salmon 2025,2025-10-05,Guided-Boat,157.6,1012.3333333333334,0.15567994731643067
Chehalis salmon 2025,2025-10-05,Unguided-Bank,96.86666666666666,1012.3333333333334,0.09568653276259466
Chehalis salmon 2025,2025-10-05,Unguided-Boat,757.8666666666667,1012.3333333333334,0.7486335199209746
Chehalis salmon 2025,2025-10-12,Guided-Bank,12.5,1586.2666666666667,0.00788013784987812
Chehalis salmon 2025,2025-10-12,Guided-Boat,417.75,1586.2666666666667,0.26335420694292677
Chehalis salmon 2025,2025-10-12,Unguided-Bank,185.76666666666668,1586.2666666666667,0.11710935529965538
Chehalis salmon 2025,2025-10-12,Unguided-Boat,970.25,1586.2666666666667,0.6116562999075397
Chehalis salmon 2025,2025-10-19,Guided-Bank,0,845.8166666666666,0
Chehalis salmon 2025,2025-10-19,Guided-Boat,343.4,845.8166666666666,0.40599814774675363
Chehalis salmon 2025,2025-10-19,Unguided-Bank,50.9,845.8166666666666,0.06017852568523518
Chehalis salmon 2025,2025-10-19,Unguided-Boat,451.51666666666665,845.8166666666666,0.5338233265680112
Chehalis salmon 2025,2025-10-26,Guided-Bank,0,853.1333333333333,0
Chehalis salmon 2025,2025-10-26,Guided-Boat,185.35,853.1333333333333,0.2172579510822849
Chehalis salmon 2025,2025-10-26,Unguided-Bank,167.55,853.1333333333333,0.196393686020161
Chehalis salmon 2025,2025-10-26,Unguided-Boat,500.23333333333335,853.1333333333333,0.5863483628975541
Chehalis salmon 2025,2025-11-02,Guided-Bank,0,464.55,0
Chehalis salmon 2025,2025-11-02,Guided-Boat,19,464.55,0.0408997955010225
Chehalis salmon 2025,2025-11-02,Unguided-Bank,74.16666666666667,464.55,0.1596527105083773
Chehalis salmon 2025,2025-11-02,Unguided-Boat,371.3833333333333,464.55,0.7994474939906002
Chehalis salmon 2025,2025-11-09,Guided-Bank,0,294.56666666666666,0
Chehalis salmon 2025,2025-11-09,Guided-Boat,106.95,294.56666666666666,0.3630757044245785
Chehalis salmon 2025,2025-11-09,Unguided-Bank,30.166666666666668,294.56666666666666,0.10241032024442685
Chehalis salmon 2025,2025-11-09,Unguided-Boat,157.45,294.56666666666666,0.5345139753309947
Chehalis salmon 2025,2025-11-16,Guided-Bank,0,937.7166666666667,0
Chehalis salmon 2025,2025-11-16,Guided-Boat,185.26666666666665,937.7166666666667,0.19757211666637042
Chehalis salmon 2025,2025-11-16,Unguided-Bank,86.7,937.7166666666667,0.09245863178287685
Chehalis salmon 2025,2025-11-16,Unguided-Boat,665.75,937.7166666666667,0.7099692515507527
Chehalis salmon 2025,2025-11-23,Guided-Bank,0,452.3666666666667,0
Chehalis salmon 2025,2025-11-23,Guided-Boat,42.61666666666667,452.3666666666667,0.0942082381548891
Chehalis salmon 2025,2025-11-23,Unguided-Bank,41.916666666666664,452.3666666666667,0.0926608208680274
Chehalis salmon 2025,2025-11-23,Unguided-Boat,367.8333333333333,452.3666666666667,0.8131309409770834
Chehalis salmon 2025,2025-11-30,Guided-Bank,0,110.73333333333333,0
Chehalis salmon 2025,2025-11-30,Guided-Boat,13.950000000000001,110.73333333333333,0.12597832630945213
Chehalis salmon 2025,2025-11-30,Unguided-Bank,0,110.73333333333333,0
Chehalis salmon 2025,2025-11-30,Unguided-Boat,96.78333333333333,110.73333333333333,0.8740216736905478
Chehalis salmon 2025,2025-12-07,Guided-Bank,0,16.21666666666667,0
Chehalis salmon 2025,2025-12-07,Guided-Boat,0,16.21666666666667,0
Chehalis salmon 2025,2025-12-07,Unguided-Bank,3.283333333333333,16.21666666666667,0.20246659815005136
Chehalis salmon 2025,2025-12-07,Unguided-Boat,12.933333333333334,16.21666666666667,0.7975334018499486
Chehalis salmon 2025,2025-12-21,Guided-Bank,0,29.799999999999997,0
Chehalis salmon 2025,2025-12-21,Guided-Boat,0,29.799999999999997,0
Chehalis salmon 2025,2025-12-21,Unguided-Bank,22.7,29.799999999999997,0.7617449664429531
Chehalis salmon 2025,2025-12-21,Unguided-Boat,7.1,29.799999999999997,0.238255033557047
Chehalis salmon 2025,2025-12-28,Guided-Bank,0,14.233333333333333,0
Chehalis salmon 2025,2025-12-28,Guided-Boat,0,14.233333333333333,0
Chehalis salmon 2025,2025-12-28,Unguided-Bank,0,14.233333333333333,0
Chehalis salmon 2025,2025-12-28,Unguided-Boat,14.233333333333333,14.233333333333333,1
Chehalis winter steelhead 2024-25,2024-10-27,Guided-Bank,0,331.8,0
Chehalis winter steelhead 2024-25,2024-10-27,Guided-Boat,40.9,331.8,0.12326702833031947
Chehalis winter steelhead 2024-25,2024-10-27,Unguided-Bank,131.85,331.8,0.397377938517179
Chehalis winter steelhead 2024-25,2024-10-27,Unguided-Boat,159.05,331.8,0.4793550331525015
Chehalis winter steelhead 2024-25,2024-11-03,Guided-Bank,0,1061.7666666666667,0
Chehalis winter steelhead 2024-25,2024-11-03,Guided-Boat,154.9,1061.7666666666667,0.1458889272595988
Chehalis winter steelhead 2024-25,2024-11-03,Unguided-Bank,228.66666666666666,1061.7666666666667,0.21536432989043416
Chehalis winter steelhead 2024-25,2024-11-03,Unguided-Boat,678.2,1061.7666666666667,0.6387467428499671
Chehalis winter steelhead 2024-25,2024-11-10,Guided-Bank,0,313.8,0
Chehalis winter steelhead 2024-25,2024-11-10,Guided-Boat,14.15,313.8,0.04509241555130657
Chehalis winter steelhead 2024-25,2024-11-10,Unguided-Bank,65.3,313.8,0.20809432759719565
Chehalis winter steelhead 2024-25,2024-11-10,Unguided-Boat,234.35,313.8,0.7468132568514977
Chehalis winter steelhead 2024-25,2024-11-17,Guided-Bank,0,71.93333333333334,0
Chehalis winter steelhead 2024-25,2024-11-17,Guided-Boat,0,71.93333333333334,0
Chehalis winter steelhead 2024-25,2024-11-17,Unguided-Bank,35.516666666666666,71.93333333333334,0.4937442075996292
Chehalis winter steelhead 2024-25,2024-11-17,Unguided-Boat,36.41666666666667,71.93333333333334,0.5062557924003708
Chehalis winter steelhead 2024-25,2024-11-24,Guided-Bank,0,262.09999999999997,0
Chehalis winter steelhead 2024-25,2024-11-24,Guided-Boat,0,262.09999999999997,0
Chehalis winter steelhead 2024-25,2024-11-24,Unguided-Bank,58.61666666666667,262.09999999999997,0.22364237568358136
Chehalis winter steelhead 2024-25,2024-11-24,Unguided-Boat,203.48333333333332,262.09999999999997,0.7763576243164187
Chehalis winter steelhead 2024-25,2024-12-01,Guided-Bank,0,249.51666666666668,0
Chehalis winter steelhead 2024-25,2024-12-01,Guided-Boat,47.18333333333334,249.51666666666668,0.1890989245875359
Chehalis winter steelhead 2024-25,2024-12-01,Unguided-Bank,6.816666666666666,249.51666666666668,0.027319484336383672
Chehalis winter steelhead 2024-25,2024-12-01,Unguided-Boat,195.51666666666668,249.51666666666668,0.7835815910760804
Chehalis winter steelhead 2024-25,2024-12-08,Guided-Bank,0,151.43333333333334,0
Chehalis winter steelhead 2024-25,2024-12-08,Guided-Boat,0,151.43333333333334,0
Chehalis winter steelhead 2024-25,2024-12-08,Unguided-Bank,3.6166666666666667,151.43333333333334,0.023882896764252697
Chehalis winter steelhead 2024-25,2024-12-08,Unguided-Boat,147.81666666666666,151.43333333333334,0.9761171032357473
Chehalis winter steelhead 2024-25,2024-12-15,Guided-Bank,0,54.35,0
Chehalis winter steelhead 2024-25,2024-12-15,Guided-Boat,0,54.35,0
Chehalis winter steelhead 2024-25,2024-12-15,Unguided-Bank,0,54.35,0
Chehalis winter steelhead 2024-25,2024-12-15,Unguided-Boat,54.35,54.35,1
Chehalis winter steelhead 2024-25,2024-12-22,Guided-Bank,0,0.43333333333333335,0
Chehalis winter steelhead 2024-25,2024-12-22,Guided-Boat,0,0.43333333333333335,0
Chehalis winter steelhead 2024-25,2024-12-22,Unguided-Bank,0.43333333333333335,0.43333333333333335,1
Chehalis winter steelhead 2024-25,2024-12-22,Unguided-Boat,0,0.43333333333333335,0
Chehalis winter steelhead 2024-25,2024-12-29,Guided-Bank,0,3.6,0
Chehalis winter steelhead 2024-25,2024-12-29,Guided-Boat,0,3.6,0
Chehalis winter steelhead 2024-25,2024-12-29,Unguided-Bank,0,3.6,0
Chehalis winter steelhead 2024-25,2024-12-29,Unguided-Boat,3.6,3.6,1
